Source	Target	Type	Class	FDR_log
IL1RN	ATF3	Directed	cytokine	46.769551078621724
IL1RN	BTN3A1	Directed	cytokine	46.769551078621724
IL1RN	C3	Directed	cytokine	46.769551078621724
IL1RN	CCL2	Directed	cytokine	46.769551078621724
IL1RN	CCL20	Directed	cytokine	46.769551078621724
IL1RN	CDKN1A	Directed	cytokine	46.769551078621724
IL1RN	CIITA	Directed	cytokine	46.769551078621724
IL1RN	CTSS	Directed	cytokine	46.769551078621724
IL1RN	CXCL1	Directed	cytokine	46.769551078621724
IL1RN	CXCL11	Directed	cytokine	46.769551078621724
IL1RN	CXCL5	Directed	cytokine	46.769551078621724
IL1RN	CXCL8	Directed	cytokine	46.769551078621724
IL1RN	CYLD	Directed	cytokine	46.769551078621724
IL1RN	ERAP2	Directed	cytokine	46.769551078621724
IL1RN	GBP1	Directed	cytokine	46.769551078621724
IL1RN	GSDMD	Directed	cytokine	46.769551078621724
IL1RN	HERC6	Directed	cytokine	46.769551078621724
IL1RN	HLA-DQB1	Directed	cytokine	46.769551078621724
IL1RN	HSD11B1	Directed	cytokine	46.769551078621724
IL1RN	ICAM1	Directed	cytokine	46.769551078621724
IL1RN	IFI27	Directed	cytokine	46.769551078621724
IL1RN	IFI44	Directed	cytokine	46.769551078621724
IL1RN	IFI44L	Directed	cytokine	46.769551078621724
IL1RN	IFI6	Directed	cytokine	46.769551078621724
IL1RN	IFIH1	Directed	cytokine	46.769551078621724
IL1RN	IFIT3	Directed	cytokine	46.769551078621724
IL1RN	IFIT5	Directed	cytokine	46.769551078621724
IL1RN	IFNG	Directed	cytokine	46.769551078621724
IL1RN	IL10	Directed	cytokine	46.769551078621724
IL1RN	IL17A	Directed	cytokine	46.769551078621724
IL1RN	IL18BP	Directed	cytokine	46.769551078621724
IL1RN	IL1B	Directed	cytokine	46.769551078621724
IL1RN	IL2	Directed	cytokine	46.769551078621724
IL1RN	IL23A	Directed	cytokine	46.769551078621724
IL1RN	IL32	Directed	cytokine	46.769551078621724
IL1RN	IL6	Directed	cytokine	46.769551078621724
IL1RN	IRF1	Directed	cytokine	46.769551078621724
IL1RN	IRF7	Directed	cytokine	46.769551078621724
IL1RN	IRF9	Directed	cytokine	46.769551078621724
IL1RN	ISG20	Directed	cytokine	46.769551078621724
IL1RN	KLF6	Directed	cytokine	46.769551078621724
IL1RN	LAMP3	Directed	cytokine	46.769551078621724
IL1RN	LGALS9	Directed	cytokine	46.769551078621724
IL1RN	LIF	Directed	cytokine	46.769551078621724
IL1RN	LIFR	Directed	cytokine	46.769551078621724
IL1RN	MMP1	Directed	cytokine	46.769551078621724
IL1RN	MMP9	Directed	cytokine	46.769551078621724
IL1RN	MX1	Directed	cytokine	46.769551078621724
IL1RN	MX2	Directed	cytokine	46.769551078621724
IL1RN	NOS2	Directed	cytokine	46.769551078621724
IL1RN	NTRK1	Directed	cytokine	46.769551078621724
IL1RN	OAS1	Directed	cytokine	46.769551078621724
IL1RN	OAS2	Directed	cytokine	46.769551078621724
IL1RN	OAS3	Directed	cytokine	46.769551078621724
IL1RN	OASL	Directed	cytokine	46.769551078621724
IL1RN	PMAIP1	Directed	cytokine	46.769551078621724
IL1RN	PML	Directed	cytokine	46.769551078621724
IL1RN	PTGS2	Directed	cytokine	46.769551078621724
IL1RN	RARRES1	Directed	cytokine	46.769551078621724
IL1RN	RIGI	Directed	cytokine	46.769551078621724
IL1RN	RIPK2	Directed	cytokine	46.769551078621724
IL1RN	RSAD2	Directed	cytokine	46.769551078621724
IL1RN	RTP4	Directed	cytokine	46.769551078621724
IL1RN	S100A9	Directed	cytokine	46.769551078621724
IL1RN	SAMD9	Directed	cytokine	46.769551078621724
IL1RN	SELE	Directed	cytokine	46.769551078621724
IL1RN	SERPINE1	Directed	cytokine	46.769551078621724
IL1RN	SLC15A3	Directed	cytokine	46.769551078621724
IL1RN	SP100	Directed	cytokine	46.769551078621724
IL1RN	SPP1	Directed	cytokine	46.769551078621724
IL1RN	STAT2	Directed	cytokine	46.769551078621724
IL1RN	THEMIS2	Directed	cytokine	46.769551078621724
IL1RN	TIMP1	Directed	cytokine	46.769551078621724
IL1RN	TNF	Directed	cytokine	46.769551078621724
IL1RN	TNFSF10	Directed	cytokine	46.769551078621724
IL1RN	TRIM22	Directed	cytokine	46.769551078621724
IL1RN	UBD	Directed	cytokine	46.769551078621724
IL1RN	USP18	Directed	cytokine	46.769551078621724
IL1RN	VEGFA	Directed	cytokine	46.769551078621724
IL1RN	VEGFC	Directed	cytokine	46.769551078621724
IL2	ACSL6	Directed	cytokine	125.040481623027
IL2	ADAM19	Directed	cytokine	125.040481623027
IL2	ADAM8	Directed	cytokine	125.040481623027
IL2	ANXA1	Directed	cytokine	125.040481623027
IL2	APOBEC3G	Directed	cytokine	125.040481623027
IL2	AREG	Directed	cytokine	125.040481623027
IL2	ARHGAP25	Directed	cytokine	125.040481623027
IL2	ARHGDIA	Directed	cytokine	125.040481623027
IL2	ARHGEF2	Directed	cytokine	125.040481623027
IL2	ARHGEF3	Directed	cytokine	125.040481623027
IL2	ATF5	Directed	cytokine	125.040481623027
IL2	BATF	Directed	cytokine	125.040481623027
IL2	BAX	Directed	cytokine	125.040481623027
IL2	BCL2A1	Directed	cytokine	125.040481623027
IL2	BHLHE40	Directed	cytokine	125.040481623027
IL2	BIRC3	Directed	cytokine	125.040481623027
IL2	C3	Directed	cytokine	125.040481623027
IL2	CALCA	Directed	cytokine	125.040481623027
IL2	CARD6	Directed	cytokine	125.040481623027
IL2	CARD9	Directed	cytokine	125.040481623027
IL2	CASP1	Directed	cytokine	125.040481623027
IL2	CASP3	Directed	cytokine	125.040481623027
IL2	CBLB	Directed	cytokine	125.040481623027
IL2	CCL1	Directed	cytokine	125.040481623027
IL2	CCL17	Directed	cytokine	125.040481623027
IL2	CCL2	Directed	cytokine	125.040481623027
IL2	CCL22	Directed	cytokine	125.040481623027
IL2	CCL3	Directed	cytokine	125.040481623027
IL2	CCL4	Directed	cytokine	125.040481623027
IL2	CCL5	Directed	cytokine	125.040481623027
IL2	CCND2	Directed	cytokine	125.040481623027
IL2	CCND3	Directed	cytokine	125.040481623027
IL2	CCR1	Directed	cytokine	125.040481623027
IL2	CCR2	Directed	cytokine	125.040481623027
IL2	CCR3	Directed	cytokine	125.040481623027
IL2	CCR4	Directed	cytokine	125.040481623027
IL2	CCR5	Directed	cytokine	125.040481623027
IL2	CCR6	Directed	cytokine	125.040481623027
IL2	CCR7	Directed	cytokine	125.040481623027
IL2	CCR8	Directed	cytokine	125.040481623027
IL2	CD2	Directed	cytokine	125.040481623027
IL2	CD244	Directed	cytokine	125.040481623027
IL2	CD247	Directed	cytokine	125.040481623027
IL2	CD274	Directed	cytokine	125.040481623027
IL2	CD28	Directed	cytokine	125.040481623027
IL2	CD38	Directed	cytokine	125.040481623027
IL2	CD3D	Directed	cytokine	125.040481623027
IL2	CD3G	Directed	cytokine	125.040481623027
IL2	CD40	Directed	cytokine	125.040481623027
IL2	CD40LG	Directed	cytokine	125.040481623027
IL2	CD47	Directed	cytokine	125.040481623027
IL2	CD5	Directed	cytokine	125.040481623027
IL2	CD52	Directed	cytokine	125.040481623027
IL2	CD69	Directed	cytokine	125.040481623027
IL2	CD74	Directed	cytokine	125.040481623027
IL2	CD80	Directed	cytokine	125.040481623027
IL2	CD83	Directed	cytokine	125.040481623027
IL2	CD86	Directed	cytokine	125.040481623027
IL2	CD8A	Directed	cytokine	125.040481623027
IL2	CD8B	Directed	cytokine	125.040481623027
IL2	CDKN1A	Directed	cytokine	125.040481623027
IL2	CEACAM1	Directed	cytokine	125.040481623027
IL2	CFLAR	Directed	cytokine	125.040481623027
IL2	CFP	Directed	cytokine	125.040481623027
IL2	CGAS	Directed	cytokine	125.040481623027
IL2	CISH	Directed	cytokine	125.040481623027
IL2	CMKLR1	Directed	cytokine	125.040481623027
IL2	CSF1	Directed	cytokine	125.040481623027
IL2	CSF1R	Directed	cytokine	125.040481623027
IL2	CSF2	Directed	cytokine	125.040481623027
IL2	CSF2RA	Directed	cytokine	125.040481623027
IL2	CSF2RB	Directed	cytokine	125.040481623027
IL2	CSF3	Directed	cytokine	125.040481623027
IL2	CSRNP1	Directed	cytokine	125.040481623027
IL2	CST7	Directed	cytokine	125.040481623027
IL2	CTLA4	Directed	cytokine	125.040481623027
IL2	CTPS1	Directed	cytokine	125.040481623027
IL2	CTSC	Directed	cytokine	125.040481623027
IL2	CTSL	Directed	cytokine	125.040481623027
IL2	CTSW	Directed	cytokine	125.040481623027
IL2	CXCL10	Directed	cytokine	125.040481623027
IL2	CXCL8	Directed	cytokine	125.040481623027
IL2	CXCL9	Directed	cytokine	125.040481623027
IL2	CXCR1	Directed	cytokine	125.040481623027
IL2	CXCR3	Directed	cytokine	125.040481623027
IL2	CXCR4	Directed	cytokine	125.040481623027
IL2	CXCR5	Directed	cytokine	125.040481623027
IL2	CXCR6	Directed	cytokine	125.040481623027
IL2	CYTH4	Directed	cytokine	125.040481623027
IL2	CYTIP	Directed	cytokine	125.040481623027
IL2	DDIT4	Directed	cytokine	125.040481623027
IL2	DDX21	Directed	cytokine	125.040481623027
IL2	DENND2D	Directed	cytokine	125.040481623027
IL2	DUSP5	Directed	cytokine	125.040481623027
IL2	DUSP6	Directed	cytokine	125.040481623027
IL2	EIF2S2	Directed	cytokine	125.040481623027
IL2	ENO1	Directed	cytokine	125.040481623027
IL2	ENPP2	Directed	cytokine	125.040481623027
IL2	EOMES	Directed	cytokine	125.040481623027
IL2	ETS1	Directed	cytokine	125.040481623027
IL2	EVL	Directed	cytokine	125.040481623027
IL2	FAS	Directed	cytokine	125.040481623027
IL2	FASLG	Directed	cytokine	125.040481623027
IL2	FCER1G	Directed	cytokine	125.040481623027
IL2	FCGR3A	Directed	cytokine	125.040481623027
IL2	FCMR	Directed	cytokine	125.040481623027
IL2	FGL2	Directed	cytokine	125.040481623027
IL2	FLT3LG	Directed	cytokine	125.040481623027
IL2	FOXP3	Directed	cytokine	125.040481623027
IL2	FPR2	Directed	cytokine	125.040481623027
IL2	GADD45B	Directed	cytokine	125.040481623027
IL2	GAPDH	Directed	cytokine	125.040481623027
IL2	GART	Directed	cytokine	125.040481623027
IL2	GCNT1	Directed	cytokine	125.040481623027
IL2	GFI1	Directed	cytokine	125.040481623027
IL2	GPR183	Directed	cytokine	125.040481623027
IL2	GZMA	Directed	cytokine	125.040481623027
IL2	GZMB	Directed	cytokine	125.040481623027
IL2	GZMH	Directed	cytokine	125.040481623027
IL2	GZMK	Directed	cytokine	125.040481623027
IL2	HAVCR2	Directed	cytokine	125.040481623027
IL2	HBEGF	Directed	cytokine	125.040481623027
IL2	HCK	Directed	cytokine	125.040481623027
IL2	HCST	Directed	cytokine	125.040481623027
IL2	HEATR9	Directed	cytokine	125.040481623027
IL2	HHEX	Directed	cytokine	125.040481623027
IL2	HK2	Directed	cytokine	125.040481623027
IL2	HLA-DPA1	Directed	cytokine	125.040481623027
IL2	HLA-DQA1	Directed	cytokine	125.040481623027
IL2	HLA-DQA2	Directed	cytokine	125.040481623027
IL2	HLA-DQB1	Directed	cytokine	125.040481623027
IL2	HLA-DRA	Directed	cytokine	125.040481623027
IL2	HLA-DRB1	Directed	cytokine	125.040481623027
IL2	HLA-DRB5	Directed	cytokine	125.040481623027
IL2	HSP90B1	Directed	cytokine	125.040481623027
IL2	HSPA5	Directed	cytokine	125.040481623027
IL2	HVCN1	Directed	cytokine	125.040481623027
IL2	ICAM1	Directed	cytokine	125.040481623027
IL2	ICOS	Directed	cytokine	125.040481623027
IL2	IDO1	Directed	cytokine	125.040481623027
IL2	IER3	Directed	cytokine	125.040481623027
IL2	IFI6	Directed	cytokine	125.040481623027
IL2	IFNG	Directed	cytokine	125.040481623027
IL2	IFNGR2	Directed	cytokine	125.040481623027
IL2	IKZF3	Directed	cytokine	125.040481623027
IL2	IL10	Directed	cytokine	125.040481623027
IL2	IL10RA	Directed	cytokine	125.040481623027
IL2	IL12B	Directed	cytokine	125.040481623027
IL2	IL12RB1	Directed	cytokine	125.040481623027
IL2	IL12RB2	Directed	cytokine	125.040481623027
IL2	IL13	Directed	cytokine	125.040481623027
IL2	IL17A	Directed	cytokine	125.040481623027
IL2	IL17F	Directed	cytokine	125.040481623027
IL2	IL18BP	Directed	cytokine	125.040481623027
IL2	IL18R1	Directed	cytokine	125.040481623027
IL2	IL18RAP	Directed	cytokine	125.040481623027
IL2	IL1B	Directed	cytokine	125.040481623027
IL2	IL1RL1	Directed	cytokine	125.040481623027
IL2	IL1RN	Directed	cytokine	125.040481623027
IL2	IL2	Directed	cytokine	125.040481623027
IL2	IL22	Directed	cytokine	125.040481623027
IL2	IL24	Directed	cytokine	125.040481623027
IL2	IL26	Directed	cytokine	125.040481623027
IL2	IL27RA	Directed	cytokine	125.040481623027
IL2	IL2RA	Directed	cytokine	125.040481623027
IL2	IL2RB	Directed	cytokine	125.040481623027
IL2	IL2RG	Directed	cytokine	125.040481623027
IL2	IL3	Directed	cytokine	125.040481623027
IL2	IL4	Directed	cytokine	125.040481623027
IL2	IL4R	Directed	cytokine	125.040481623027
IL2	IL5	Directed	cytokine	125.040481623027
IL2	IL6	Directed	cytokine	125.040481623027
IL2	IL7R	Directed	cytokine	125.040481623027
IL2	IL9	Directed	cytokine	125.040481623027
IL2	IRAG2	Directed	cytokine	125.040481623027
IL2	IRF1	Directed	cytokine	125.040481623027
IL2	IRF4	Directed	cytokine	125.040481623027
IL2	ISG15	Directed	cytokine	125.040481623027
IL2	ISG20	Directed	cytokine	125.040481623027
IL2	ITGA4	Directed	cytokine	125.040481623027
IL2	ITGB7	Directed	cytokine	125.040481623027
IL2	ITK	Directed	cytokine	125.040481623027
IL2	JAK2	Directed	cytokine	125.040481623027
IL2	JAK3	Directed	cytokine	125.040481623027
IL2	JAML	Directed	cytokine	125.040481623027
IL2	JUNB	Directed	cytokine	125.040481623027
IL2	KIR2DL1	Directed	cytokine	125.040481623027
IL2	KIR2DL2	Directed	cytokine	125.040481623027
IL2	KIR2DL4	Directed	cytokine	125.040481623027
IL2	KIR3DL1	Directed	cytokine	125.040481623027
IL2	KLF1	Directed	cytokine	125.040481623027
IL2	KLF6	Directed	cytokine	125.040481623027
IL2	KLRB1	Directed	cytokine	125.040481623027
IL2	KLRC1	Directed	cytokine	125.040481623027
IL2	KLRD1	Directed	cytokine	125.040481623027
IL2	KLRF1	Directed	cytokine	125.040481623027
IL2	KLRG1	Directed	cytokine	125.040481623027
IL2	KLRK1	Directed	cytokine	125.040481623027
IL2	LAPTM5	Directed	cytokine	125.040481623027
IL2	LBP	Directed	cytokine	125.040481623027
IL2	LCK	Directed	cytokine	125.040481623027
IL2	LCP2	Directed	cytokine	125.040481623027
IL2	LDHA	Directed	cytokine	125.040481623027
IL2	LDLR	Directed	cytokine	125.040481623027
IL2	LIF	Directed	cytokine	125.040481623027
IL2	LIFR	Directed	cytokine	125.040481623027
IL2	LTA	Directed	cytokine	125.040481623027
IL2	LTB	Directed	cytokine	125.040481623027
IL2	LY6E	Directed	cytokine	125.040481623027
IL2	MAPKAPK2	Directed	cytokine	125.040481623027
IL2	MCL1	Directed	cytokine	125.040481623027
IL2	MME	Directed	cytokine	125.040481623027
IL2	MMP25	Directed	cytokine	125.040481623027
IL2	MMP9	Directed	cytokine	125.040481623027
IL2	MTHFD2	Directed	cytokine	125.040481623027
IL2	MX1	Directed	cytokine	125.040481623027
IL2	NCR1	Directed	cytokine	125.040481623027
IL2	NCR3	Directed	cytokine	125.040481623027
IL2	NETO2	Directed	cytokine	125.040481623027
IL2	NFKB1	Directed	cytokine	125.040481623027
IL2	NME1	Directed	cytokine	125.040481623027
IL2	NMI	Directed	cytokine	125.040481623027
IL2	NOP2	Directed	cytokine	125.040481623027
IL2	NOS2	Directed	cytokine	125.040481623027
IL2	NR4A3	Directed	cytokine	125.040481623027
IL2	NT5E	Directed	cytokine	125.040481623027
IL2	ODC1	Directed	cytokine	125.040481623027
IL2	OSM	Directed	cytokine	125.040481623027
IL2	PAX5	Directed	cytokine	125.040481623027
IL2	PDCD1	Directed	cytokine	125.040481623027
IL2	PDE3B	Directed	cytokine	125.040481623027
IL2	PDE4B	Directed	cytokine	125.040481623027
IL2	PDIA3	Directed	cytokine	125.040481623027
IL2	PEA15	Directed	cytokine	125.040481623027
IL2	PGK1	Directed	cytokine	125.040481623027
IL2	PHLDA2	Directed	cytokine	125.040481623027
IL2	PIM1	Directed	cytokine	125.040481623027
IL2	PIM2	Directed	cytokine	125.040481623027
IL2	PLA2G2D	Directed	cytokine	125.040481623027
IL2	PLAC8	Directed	cytokine	125.040481623027
IL2	PMAIP1	Directed	cytokine	125.040481623027
IL2	PNP	Directed	cytokine	125.040481623027
IL2	POLR3K	Directed	cytokine	125.040481623027
IL2	PRF1	Directed	cytokine	125.040481623027
IL2	PROK2	Directed	cytokine	125.040481623027
IL2	PTGER2	Directed	cytokine	125.040481623027
IL2	PTGIR	Directed	cytokine	125.040481623027
IL2	PTGS2	Directed	cytokine	125.040481623027
IL2	PTPN6	Directed	cytokine	125.040481623027
IL2	PTPN7	Directed	cytokine	125.040481623027
IL2	PTPRC	Directed	cytokine	125.040481623027
IL2	PTPRJ	Directed	cytokine	125.040481623027
IL2	RCN1	Directed	cytokine	125.040481623027
IL2	RFTN1	Directed	cytokine	125.040481623027
IL2	RGS16	Directed	cytokine	125.040481623027
IL2	RNF157	Directed	cytokine	125.040481623027
IL2	S100A8	Directed	cytokine	125.040481623027
IL2	SELL	Directed	cytokine	125.040481623027
IL2	SELP	Directed	cytokine	125.040481623027
IL2	SELPLG	Directed	cytokine	125.040481623027
IL2	SERPINB9	Directed	cytokine	125.040481623027
IL2	SERPINE1	Directed	cytokine	125.040481623027
IL2	SIPA1	Directed	cytokine	125.040481623027
IL2	SIRPG	Directed	cytokine	125.040481623027
IL2	SLA	Directed	cytokine	125.040481623027
IL2	SLAMF1	Directed	cytokine	125.040481623027
IL2	SLAMF7	Directed	cytokine	125.040481623027
IL2	SLC2A3	Directed	cytokine	125.040481623027
IL2	SOCS1	Directed	cytokine	125.040481623027
IL2	SOCS2	Directed	cytokine	125.040481623027
IL2	SOCS3	Directed	cytokine	125.040481623027
IL2	SPP1	Directed	cytokine	125.040481623027
IL2	SRM	Directed	cytokine	125.040481623027
IL2	STARD4	Directed	cytokine	125.040481623027
IL2	STAT3	Directed	cytokine	125.040481623027
IL2	STAT4	Directed	cytokine	125.040481623027
IL2	STC2	Directed	cytokine	125.040481623027
IL2	STIP1	Directed	cytokine	125.040481623027
IL2	STK17A	Directed	cytokine	125.040481623027
IL2	STK17B	Directed	cytokine	125.040481623027
IL2	TBX21	Directed	cytokine	125.040481623027
IL2	TFRC	Directed	cytokine	125.040481623027
IL2	TGFB1	Directed	cytokine	125.040481623027
IL2	TIGIT	Directed	cytokine	125.040481623027
IL2	TIMP1	Directed	cytokine	125.040481623027
IL2	TLR2	Directed	cytokine	125.040481623027
IL2	TNF	Directed	cytokine	125.040481623027
IL2	TNFAIP3	Directed	cytokine	125.040481623027
IL2	TNFAIP8	Directed	cytokine	125.040481623027
IL2	TNFRSF10A	Directed	cytokine	125.040481623027
IL2	TNFRSF10B	Directed	cytokine	125.040481623027
IL2	TNFRSF10C	Directed	cytokine	125.040481623027
IL2	TNFRSF11B	Directed	cytokine	125.040481623027
IL2	TNFRSF12A	Directed	cytokine	125.040481623027
IL2	TNFRSF13B	Directed	cytokine	125.040481623027
IL2	TNFRSF1B	Directed	cytokine	125.040481623027
IL2	TNFRSF4	Directed	cytokine	125.040481623027
IL2	TNFRSF8	Directed	cytokine	125.040481623027
IL2	TNFRSF9	Directed	cytokine	125.040481623027
IL2	TNFSF10	Directed	cytokine	125.040481623027
IL2	TNFSF11	Directed	cytokine	125.040481623027
IL2	TNFSF14	Directed	cytokine	125.040481623027
IL2	TPI1	Directed	cytokine	125.040481623027
IL2	TRAF1	Directed	cytokine	125.040481623027
IL2	TRAF2	Directed	cytokine	125.040481623027
IL2	TRAV12-3	Directed	cytokine	125.040481623027
IL2	TRBV30	Directed	cytokine	125.040481623027
IL2	TRDV1	Directed	cytokine	125.040481623027
IL2	UPP1	Directed	cytokine	125.040481623027
IL2	VAV1	Directed	cytokine	125.040481623027
IL2	VCAM1	Directed	cytokine	125.040481623027
IL2	VEGFA	Directed	cytokine	125.040481623027
IL2	XCL1	Directed	cytokine	125.040481623027
IL2	XCL2	Directed	cytokine	125.040481623027
IL21	BATF	Directed	cytokine	63.131355561605176
IL21	BCL2L11	Directed	cytokine	63.131355561605176
IL21	CALHM6	Directed	cytokine	63.131355561605176
IL21	CASP3	Directed	cytokine	63.131355561605176
IL21	CCL17	Directed	cytokine	63.131355561605176
IL21	CCL20	Directed	cytokine	63.131355561605176
IL21	CCL5	Directed	cytokine	63.131355561605176
IL21	CCND2	Directed	cytokine	63.131355561605176
IL21	CCND3	Directed	cytokine	63.131355561605176
IL21	CCR7	Directed	cytokine	63.131355561605176
IL21	CCRL2	Directed	cytokine	63.131355561605176
IL21	CD1D	Directed	cytokine	63.131355561605176
IL21	CD2	Directed	cytokine	63.131355561605176
IL21	CD244	Directed	cytokine	63.131355561605176
IL21	CD27	Directed	cytokine	63.131355561605176
IL21	CD28	Directed	cytokine	63.131355561605176
IL21	CD38	Directed	cytokine	63.131355561605176
IL21	CD40LG	Directed	cytokine	63.131355561605176
IL21	CD69	Directed	cytokine	63.131355561605176
IL21	CD86	Directed	cytokine	63.131355561605176
IL21	CDKN1A	Directed	cytokine	63.131355561605176
IL21	CMPK2	Directed	cytokine	63.131355561605176
IL21	CSF2	Directed	cytokine	63.131355561605176
IL21	CXCL10	Directed	cytokine	63.131355561605176
IL21	CXCL13	Directed	cytokine	63.131355561605176
IL21	CXCL8	Directed	cytokine	63.131355561605176
IL21	CXCL9	Directed	cytokine	63.131355561605176
IL21	CXCR3	Directed	cytokine	63.131355561605176
IL21	CXCR5	Directed	cytokine	63.131355561605176
IL21	EIF2AK2	Directed	cytokine	63.131355561605176
IL21	EOMES	Directed	cytokine	63.131355561605176
IL21	FASLG	Directed	cytokine	63.131355561605176
IL21	FCER1G	Directed	cytokine	63.131355561605176
IL21	FCGR2B	Directed	cytokine	63.131355561605176
IL21	FGL2	Directed	cytokine	63.131355561605176
IL21	FOXP3	Directed	cytokine	63.131355561605176
IL21	GZMA	Directed	cytokine	63.131355561605176
IL21	GZMB	Directed	cytokine	63.131355561605176
IL21	HAVCR2	Directed	cytokine	63.131355561605176
IL21	HCST	Directed	cytokine	63.131355561605176
IL21	HERC6	Directed	cytokine	63.131355561605176
IL21	HIF1A	Directed	cytokine	63.131355561605176
IL21	HLX	Directed	cytokine	63.131355561605176
IL21	HSH2D	Directed	cytokine	63.131355561605176
IL21	IDO1	Directed	cytokine	63.131355561605176
IL21	IFIT2	Directed	cytokine	63.131355561605176
IL21	IFNG	Directed	cytokine	63.131355561605176
IL21	IGHG1	Directed	cytokine	63.131355561605176
IL21	IGHG2	Directed	cytokine	63.131355561605176
IL21	IGHG3	Directed	cytokine	63.131355561605176
IL21	IL10	Directed	cytokine	63.131355561605176
IL21	IL12RB2	Directed	cytokine	63.131355561605176
IL21	IL13	Directed	cytokine	63.131355561605176
IL21	IL17A	Directed	cytokine	63.131355561605176
IL21	IL18R1	Directed	cytokine	63.131355561605176
IL21	IL18RAP	Directed	cytokine	63.131355561605176
IL21	IL2	Directed	cytokine	63.131355561605176
IL21	IL21	Directed	cytokine	63.131355561605176
IL21	IL21R	Directed	cytokine	63.131355561605176
IL21	IL23A	Directed	cytokine	63.131355561605176
IL21	IL2RA	Directed	cytokine	63.131355561605176
